user_id,zone_date,zone_score,zone_focus,zone_calm,zone_posture,create_date,update_date
tamabi001,2016/05/17 18:43:00,,93,62,52,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:44:00,,31,1,67,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:45:00,,96,0,50,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:46:00,,100,0,70,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:47:00,,100,0,73,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:48:00,,100,0,83,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:49:00,,100,0,83,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:50:00,,86,0,91,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:51:00,,74,17,78,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:52:00,,24,34,71,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:53:00,,25,77,66,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:54:00,,40,48,36,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:55:00,,43,23,59,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:56:00,,20,11,56,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:57:00,,44,2,52,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:58:00,,42,9,58,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 18:59:00,,19,11,68,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:00:00,,46,0,61,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:01:00,,98,0,50,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:02:00,,61,33,57,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:03:00,,27,23,61,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:04:00,,63,46,61,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:05:00,,48,52,33,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:06:00,,66,11,44,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:07:00,,77,4,64,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:08:00,,26,0,43,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:09:00,,48,58,33,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:10:00,,16,31,36,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:11:00,,17,65,36,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:12:00,,19,15,48,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:13:00,,27,3,39,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:14:00,,48,18,43,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:15:00,,69,23,52,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:16:00,,58,4,51,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:17:00,,27,58,40,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:18:00,,46,20,38,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:19:00,,39,41,37,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:20:00,,37,34,40,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:21:00,,84,63,61,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:22:00,,93,54,62,2016/05/17 19:23:30,2016/05/17 19:23:30
tamabi001,2016/05/17 19:23:00,,33,63,37,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:24:00,,99,41,57,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:25:00,,47,18,68,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:26:00,,44,20,91,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:27:00,,40,82,64,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:28:00,,36,47,41,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:29:00,,47,31,50,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:30:00,,100,24,58,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:31:00,,97,14,68,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:32:00,,31,43,47,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:33:00,,81,13,40,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:34:00,,66,71,61,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:35:00,,65,44,60,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:36:00,,24,0,69,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:37:00,,34,0,78,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:38:00,,72,0,56,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:39:00,,43,0,69,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:40:00,,31,16,82,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:41:00,,42,0,63,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:42:00,,22,38,21,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:43:00,,25,37,47,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:44:00,,60,50,54,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:45:00,,18,25,32,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:46:00,,17,44,30,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:47:00,,19,19,51,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:48:00,,24,38,59,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:49:00,,38,89,76,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:50:00,,69,27,32,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:51:00,,50,1,53,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:52:00,,57,0,57,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:53:00,,29,3,60,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:54:00,,39,14,69,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:55:00,,70,12,64,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:56:00,,62,24,69,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:57:00,,58,23,70,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:58:00,,50,27,61,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 19:59:00,,46,44,55,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 20:00:00,,57,56,64,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 20:01:00,,78,52,74,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 20:02:00,,57,53,91,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 20:03:00,,69,38,89,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 20:05:00,,15,43,48,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 20:06:00,,20,47,61,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 20:07:00,,11,19,59,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 20:20:00,,5,0,82,2016/05/17 20:23:29,2016/05/17 20:23:29
tamabi001,2016/05/17 20:34:00,,4,0,74,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 20:36:00,,19,36,46,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 20:37:00,,24,0,45,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 20:38:00,,58,53,51,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 20:39:00,,61,87,61,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 20:40:00,,50,100,84,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 20:41:00,,74,100,82,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 20:42:00,,77,98,81,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 20:44:00,,3,66,64,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 20:45:00,,4,25,50,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 20:47:00,,19,33,46,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 20:48:00,,88,78,37,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 20:59:00,,21,1,58,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:00:00,,57,0,26,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:01:00,,53,26,46,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:02:00,,43,29,41,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:03:00,,81,32,53,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:04:00,,99,46,52,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:05:00,,31,13,47,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:06:00,,58,47,26,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:07:00,,28,5,31,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:08:00,,53,47,49,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:09:00,,76,27,51,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:10:00,,16,24,50,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:11:00,,25,10,45,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:12:00,,60,2,60,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:13:00,,31,56,67,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:14:00,,29,35,73,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:15:00,,33,14,79,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:16:00,,33,46,73,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:17:00,,49,64,59,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:18:00,,79,18,59,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:19:00,,94,34,37,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:20:00,,50,17,67,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:21:00,,100,73,67,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:22:00,,100,51,55,2016/05/17 21:23:29,2016/05/17 21:23:29
tamabi001,2016/05/17 21:23:00,,74,13,62,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:24:00,,35,49,57,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:25:00,,56,77,60,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:26:00,,38,48,60,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:27:00,,84,65,64,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:28:00,,72,65,30,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:29:00,,16,10,30,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:30:00,,29,33,54,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:31:00,,20,16,49,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:32:00,,37,71,29,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:33:00,,39,83,26,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:34:00,,41,87,52,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:35:00,,63,91,70,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:36:00,,68,93,84,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:37:00,,62,59,80,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:38:00,,66,0,65,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:39:00,,100,0,47,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:40:00,,100,10,59,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:41:00,,100,35,60,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:42:00,,100,33,79,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:43:00,,100,27,77,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:44:00,,67,19,75,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:45:00,,90,0,82,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:46:00,,94,69,72,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:47:00,,44,46,70,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:48:00,,45,16,80,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:49:00,,62,76,83,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:50:00,,85,52,85,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:51:00,,11,23,74,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:52:00,,54,83,42,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:53:00,,100,89,44,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:54:00,,39,7,35,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:55:00,,10,33,46,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:56:00,,35,57,77,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:57:00,,87,22,94,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:58:00,,91,9,92,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 21:59:00,,100,12,82,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:00:00,,54,1,83,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:01:00,,54,13,85,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:02:00,,58,5,91,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:03:00,,14,39,84,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:04:00,,26,33,87,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:05:00,,95,30,90,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:06:00,,45,4,90,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:07:00,,31,10,87,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:08:00,,27,17,87,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:09:00,,96,0,73,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:10:00,,74,0,84,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:11:00,,71,3,83,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:12:00,,26,5,48,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:13:00,,98,0,69,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:14:00,,62,12,50,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:15:00,,32,48,36,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:16:00,,21,61,44,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:17:00,,20,55,40,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:18:00,,41,76,56,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:19:00,,56,82,66,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:20:00,,89,53,52,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:21:00,,78,55,46,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:22:00,,96,57,56,2016/05/17 22:23:29,2016/05/17 22:23:29
tamabi001,2016/05/17 22:23:00,,97,95,65,2016/05/18 8:53:06,2016/05/18 8:53:06
tamabi001,2016/05/17 22:24:00,,100,100,66,2016/05/18 8:53:06,2016/05/18 8:53:06
tamabi001,2016/05/17 22:25:00,,35,83,66,2016/05/18 8:53:06,2016/05/18 8:53:06
tamabi001,2016/05/17 22:26:00,,24,65,58,2016/05/18 9:59:05,2016/05/18 9:59:05
tamabi001,2016/05/18 9:27:00,,17,0,32,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 9:28:00,,15,8,52,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 9:29:00,,15,3,47,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 9:30:00,,27,32,51,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 9:42:00,,2,0,70,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 9:56:00,,14,0,50,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:08:00,,8,0,40,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:09:00,,14,0,38,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:10:00,,13,0,41,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:11:00,,6,13,46,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:12:00,,7,7,32,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:13:00,,17,8,46,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:14:00,,19,0,13,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:21:00,,4,50,51,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:22:00,,6,30,37,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:29:00,,7,52,85,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:37:00,,6,29,74,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:38:00,,24,17,54,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:39:00,,7,13,45,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:40:00,,13,13,37,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:41:00,,19,16,53,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:42:00,,35,24,78,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:43:00,,76,12,27,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:44:00,,63,4,47,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:45:00,,30,26,70,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:46:00,,34,39,80,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:47:00,,67,60,69,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:48:00,,38,65,54,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:49:00,,59,88,68,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:50:00,,47,78,83,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:51:00,,96,74,86,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:52:00,,34,83,73,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:53:00,,33,39,51,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:54:00,,39,37,63,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:55:00,,24,0,59,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:58:00,,44,1,66,2016/05/18 10:59:04,2016/05/18 10:59:04
tamabi001,2016/05/18 10:59:00,,49,40,76,2016/05/18 12:17:40,2016/05/18 12:17:40
tamabi001,2016/05/18 11:00:00,,74,10,71,2016/05/18 12:17:40,2016/05/18 12:17:40
tamabi001,2016/05/18 11:06:00,,100,0,25,2016/05/18 12:17:40,2016/05/18 12:17:40
tamabi001,2016/05/18 11:07:00,,100,0,25,2016/05/18 12:17:40,2016/05/18 12:17:40
tamabi001,2016/05/18 11:09:00,,14,0,51,2016/05/18 12:17:40,2016/05/18 12:17:40
tamabi001,2016/05/18 11:14:00,,75,0,63,2016/05/18 12:17:40,2016/05/18 12:17:40
tamabi001,2016/05/18 11:15:00,,85,0,60,2016/05/18 12:17:40,2016/05/18 12:17:40
tamabi001,2016/05/18 11:16:00,,95,0,55,2016/05/18 12:17:40,2016/05/18 12:17:40
tamabi001,2016/05/18 11:17:00,,77,1,39,2016/05/18 12:17:40,2016/05/18 12:17:40
tamabi001,2016/05/18 11:18:00,,28,0,32,2016/05/18 12:17:40,2016/05/18 12:17:40
tamabi001,2016/05/18 11:19:00,,10,38,44,2016/05/18 12:17:40,2016/05/18 12:17:40
tamabi001,2016/05/18 11:20:00,,9,0,82,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:06:00,,0,94,75,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:08:00,,0,3,54,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:09:00,,1,11,72,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:10:00,,2,22,81,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:11:00,,16,11,75,2016/05/18 13:39:44,2016/05/18 13:39:44
