user_id,zone_date,zone_score,zone_focus,zone_calm,zone_posture,create_date,update_date
tamabi001,2016/05/18 13:12:00,,37,27,43,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:13:00,,45,17,16,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:14:00,,43,10,30,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:15:00,,49,41,48,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:16:00,,43,42,45,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:17:00,,38,47,56,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:18:00,,60,79,46,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:19:00,,59,96,45,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:20:00,,51,60,24,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:21:00,,49,61,44,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:22:00,,59,40,63,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:23:00,,69,7,77,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:24:00,,23,71,79,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:25:00,,20,43,14,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:26:00,,33,13,20,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:27:00,,53,27,21,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:28:00,,56,13,26,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:29:00,,66,39,31,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:30:00,,70,25,23,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:31:00,,95,10,47,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:32:00,,100,0,56,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:33:00,,80,6,70,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:34:00,,29,31,68,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:35:00,,66,41,74,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:36:00,,30,16,70,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:37:00,,19,30,19,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:38:00,,28,23,25,2016/05/18 13:39:44,2016/05/18 13:39:44
tamabi001,2016/05/18 13:39:00,,56,67,41,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:40:00,,52,46,50,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:41:00,,55,41,46,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:42:00,,58,60,38,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:43:00,,69,2,42,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:44:00,,71,54,63,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:45:00,,93,42,57,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:46:00,,25,14,68,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:47:00,,48,76,49,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:48:00,,96,64,67,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:49:00,,89,48,67,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:50:00,,100,48,47,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:51:00,,100,53,66,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:52:00,,76,8,68,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:53:00,,88,0,71,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:54:00,,15,9,86,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:55:00,,29,13,77,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:56:00,,87,9,42,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:57:00,,100,5,22,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:58:00,,95,0,38,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 13:59:00,,24,28,54,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:00:00,,23,10,42,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:01:00,,13,2,24,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:02:00,,40,0,53,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:03:00,,15,53,70,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:04:00,,31,47,76,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:05:00,,24,15,81,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:06:00,,47,2,75,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:07:00,,80,0,75,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:08:00,,54,0,71,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:09:00,,24,47,67,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:10:00,,29,23,74,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:11:00,,34,10,78,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:12:00,,44,53,83,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:13:00,,33,86,71,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:14:00,,38,18,79,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:15:00,,23,23,82,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:16:00,,86,29,73,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:17:00,,33,25,61,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:18:00,,32,21,62,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:19:00,,36,28,74,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:20:00,,30,18,78,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:21:00,,18,5,81,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:22:00,,54,1,83,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:23:00,,42,13,86,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:24:00,,79,8,86,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:25:00,,96,0,90,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:26:00,,88,22,92,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:27:00,,35,47,90,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:28:00,,49,45,88,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:29:00,,100,60,86,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:30:00,,97,38,25,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:31:00,,46,6,32,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:32:00,,42,9,64,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:33:00,,20,63,68,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:34:00,,33,98,79,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:35:00,,52,92,77,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:36:00,,64,73,83,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:37:00,,27,27,84,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:38:00,,16,28,91,2016/05/18 14:39:43,2016/05/18 14:39:43
tamabi001,2016/05/18 14:39:00,,20,43,90,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 14:40:00,,51,13,87,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 14:41:00,,48,24,83,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 14:42:00,,29,36,84,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 14:43:00,,85,32,80,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 14:44:00,,90,44,63,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 14:45:00,,39,46,23,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 14:48:00,,32,0,40,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 14:49:00,,13,3,45,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 14:59:00,,12,0,60,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 15:00:00,,15,0,64,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 15:01:00,,25,0,60,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 15:02:00,,22,10,39,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 15:03:00,,20,5,50,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 15:04:00,,12,0,57,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 15:15:00,,5,58,85,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 15:16:00,,5,2,54,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 15:17:00,,13,48,35,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 15:18:00,,18,30,31,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 15:19:00,,97,50,11,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 15:20:00,,100,50,19,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 15:21:00,,49,63,37,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 15:22:00,,54,65,33,2016/05/18 16:16:41,2016/05/18 16:16:41
tamabi001,2016/05/18 16:17:00,,41,39,69,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:18:00,,45,73,75,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:19:00,,55,0,46,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:24:00,,9,10,92,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:26:00,,15,56,34,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:27:00,,42,31,15,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:29:00,,8,13,23,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:30:00,,16,0,9,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:31:00,,27,64,81,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:32:00,,28,33,62,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:33:00,,34,16,67,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:34:00,,90,0,58,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:35:00,,37,25,62,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:36:00,,20,16,52,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:37:00,,13,6,73,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:38:00,,34,8,36,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:39:00,,56,39,52,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:40:00,,61,13,55,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:41:00,,75,17,63,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:42:00,,31,60,72,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:43:00,,39,61,86,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:44:00,,70,9,77,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:45:00,,33,17,80,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:46:00,,45,12,79,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:47:00,,45,17,77,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:48:00,,38,6,51,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:49:00,,95,0,55,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:50:00,,67,0,75,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:51:00,,85,0,59,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:52:00,,95,0,65,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:53:00,,70,0,86,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:54:00,,73,0,94,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:55:00,,99,0,76,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:56:00,,100,0,83,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:57:00,,100,0,83,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:58:00,,98,0,81,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 16:59:00,,19,35,88,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:00:00,,15,8,83,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:01:00,,16,48,88,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:02:00,,13,63,89,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:03:00,,75,92,85,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:04:00,,100,89,71,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:05:00,,100,50,69,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:06:00,,100,47,76,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:07:00,,100,47,70,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:08:00,,100,6,78,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:09:00,,97,0,70,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:10:00,,68,0,43,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:11:00,,76,0,47,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:12:00,,90,0,61,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:13:00,,69,0,48,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:14:00,,48,0,51,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:15:00,,16,8,62,2016/05/18 17:16:46,2016/05/18 17:16:46
tamabi001,2016/05/18 17:16:00,,45,0,59,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:17:00,,31,0,55,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:18:00,,20,43,66,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:19:00,,70,4,63,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:20:00,,56,31,48,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:21:00,,31,7,29,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:22:00,,100,14,38,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:23:00,,93,9,46,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:24:00,,11,53,62,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:25:00,,33,21,40,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:26:00,,18,49,41,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:27:00,,12,44,35,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:28:00,,22,35,31,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:29:00,,19,47,27,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:30:00,,32,23,42,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:31:00,,43,37,61,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:32:00,,34,56,46,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 17:33:00,,32,52,40,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 18:07:00,,6,4,75,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 18:10:00,,5,3,80,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 18:11:00,,14,8,81,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 18:12:00,,8,5,84,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 18:13:00,,11,12,75,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 18:14:00,,6,0,66,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 18:15:00,,26,0,57,2016/05/18 18:16:41,2016/05/18 18:16:41
tamabi001,2016/05/18 18:16:00,,5,0,70,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:17:00,,18,0,77,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:18:00,,30,13,77,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:19:00,,22,4,83,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:20:00,,39,22,89,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:21:00,,81,0,86,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:22:00,,54,9,82,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:23:00,,29,29,79,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:24:00,,68,7,78,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:25:00,,66,11,81,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:26:00,,33,51,81,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:27:00,,18,19,82,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:28:00,,24,16,82,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:29:00,,72,20,69,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:30:00,,31,35,79,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:31:00,,74,7,80,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:32:00,,45,35,83,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:33:00,,32,63,82,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:34:00,,32,28,77,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:35:00,,36,14,81,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:36:00,,26,23,78,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:37:00,,23,14,85,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:38:00,,22,31,76,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:39:00,,30,39,93,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:40:00,,28,44,91,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:41:00,,26,26,86,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:42:00,,39,17,87,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:43:00,,26,62,90,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:44:00,,30,5,88,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:45:00,,36,4,89,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:46:00,,49,8,89,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:47:00,,50,0,88,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:48:00,,30,37,86,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:49:00,,24,47,91,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:50:00,,24,63,89,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:51:00,,48,43,87,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:52:00,,53,50,84,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:53:00,,44,64,88,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:54:00,,34,19,85,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:55:00,,31,41,87,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:56:00,,39,52,78,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:57:00,,70,31,67,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:58:00,,24,47,83,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 18:59:00,,33,47,81,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 19:00:00,,43,19,67,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 19:01:00,,70,10,56,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 19:02:00,,72,29,76,2016/05/18 21:24:26,2016/05/18 21:24:26
tamabi001,2016/05/18 19:03:00,,47,37,51,2016/05/22 18:43:32,2016/05/22 18:43:32
tamabi001,2016/05/18 21:25:00,,0,46,69,2016/05/22 18:43:32,2016/05/22 18:43:32
tamabi001,2016/05/18 21:26:00,,1,21,59,2016/05/22 18:43:32,2016/05/22 18:43:32
tamabi001,2016/05/18 21:27:00,,3,50,61,2016/05/22 18:43:32,2016/05/22 18:43:32